Altitude [m],Time [s]
2039.61,0.668
2038.95,0.752
2038.91,0.831
2039.09,0.91
2039.09,0.989
2039.06,1.067
2039.11,1.145
2038.76,1.224
2038.97,1.303
2038.97,1.384
2038.97,1.463
2039.13,1.542
2038.72,1.62
2038.87,1.699
2038.87,1.777
2038.85,1.856
2039.06,1.935
2039.21,2.016
2039.09,2.095
2039.08,2.173
2039.08,2.252
2039.12,2.331
2039.6,2.409
2039.41,2.488
2039.79,2.567
2039.79,2.648
2039.45,2.726
2039.23,2.805
2039.42,2.884
2039.39,2.963
2039.55,3.041
2039.55,3.12
2039.7,3.198
2039.65,3.277
2039.65,3.358
2040.01,3.437
2040.01,3.516
2039.82,3.595
2039.89,3.674
2039.76,3.752
2039.71,3.83
2039.82,3.909
2039.82,3.991
2040.09,4.069
2039.95,4.148
2039.81,4.227
2039.53,4.305
2039.53,4.384
2040.01,4.463
2039.71,4.542
2040.02,4.623
2040.07,4.702
2039.57,4.781
2039.57,4.858
2039.71,4.937
2039.82,5.016
2039.83,5.095
2039.8,5.173
2039.8,5.255
2039.87,5.334
2039.64,5.411
2039.84,5.49
2039.77,5.569
2039.74,5.648
2039.74,5.727
2039.81,5.805
2039.62,5.883
2039.8,5.964
2039.71,6.043
2039.71,6.122
2039.53,6.201
2039.59,6.28
2039.85,6.358
2039.81,6.436
2039.81,6.515
2039.8,6.596
2039.94,6.675
2039.85,6.754
2039.7,6.833
2039.79,6.91
2039.79,6.989
2040.01,7.068
2039.79,7.147
2039.8,7.225
2039.63,7.307
2039.63,7.385
2039.28,7.463
2039.53,7.542
2039.69,7.621
2039.48,7.7
2039.73,7.778
2039.73,7.857
2039.6,7.938
2039.53,8.016
2039.71,8.095
2039.45,8.174
2039.45,8.253
2039.61,8.331
2039.47,8.41
2039.65,8.488
2039.56,8.569
2039.65,8.648
2039.65,8.727
2039.49,8.806
2039.59,8.885
2039.62,8.963
2039.67,9.041
2039.67,9.12
2039.66,9.199
2039.59,9.28
2039.5,9.359
2039.75,9.438
2039.58,9.516
2039.58,9.594
2039.45,9.673
2039.72,9.752
2039.62,9.831
2039.63,9.912
2039.63,9.991
2039.7,10.068
2039.85,10.147
2039.62,10.226
2039.57,10.305
2039.57,10.384
2039.67,10.462
2039.83,10.541
2039.67,10.622
2039.72,10.7
2039.53,10.779
2039.53,10.858
2039.62,10.937
2039.57,11.016
2039.6,11.095
2039.43,11.172
2039.43,11.254
2039.36,11.333
2039.46,11.411
2039.55,11.49
2039.52,11.569
2039.64,11.648
2039.64,11.726
2039.75,11.805
2039.93,11.886
2039.58,11.965
2039.66,12.044
2039.66,12.122
2039.83,12.2
2039.52,12.279
2039.59,12.358
2039.83,12.436
2039.39,12.515
2039.39,12.597
2039.53,12.675
2039.57,12.753
2039.47,12.832
2039.24,12.911
2039.24,12.99
2039.84,13.069
2039.2,13.147
2039.56,13.229
2039.61,13.307
2039.68,13.385
2039.68,13.464
2039.63,13.543
2039.79,13.622
2039.63,13.701
2039.52,13.779
2039.52,13.86
2039.69,13.939
2039.53,14.018
2039.51,14.096
2039.72,14.175
2039.8,14.254
2039.8,14.332
2039.62,14.411
2039.66,14.492
2039.52,14.571
2039.57,14.649
2039.57,14.728
2039.51,14.807
2039.81,14.885
2039.9,14.964
2039.63,15.043
2039.63,15.121
2039.52,15.203
2039.38,15.282
2039.51,15.36
2039.65,15.438
2039.71,15.517
2039.71,15.596
2039.63,15.675
2039.85,15.753
2039.58,15.835
2039.63,15.912
2039.63,15.991
2039.44,16.07
2039.43,16.149
2039.5,16.228
2039.43,16.307
2039.6,16.385
2039.6,16.466
2039.75,16.545
2039.77,16.623
2039.91,16.702
2039.92,16.781
2039.92,16.86
2039.49,16.939
2039.91,17.017
2039.8,17.095
2039.76,17.177
2039.71,17.256
2039.71,17.334
2039.63,17.413
2039.8,17.491
2039.91,17.57
2039.52,17.649
2039.52,17.728
2039.93,17.809
2039.37,17.888
2039.52,17.967
2039.47,18.045
2039.43,18.124
2039.43,18.203
2039.1,18.282
2039.31,18.36
2039.28,18.442
2039.12,18.521
2039.12,18.599
2038.94,18.677
2039.03,18.756
2039,18.835
2039.06,18.914
2038.8,18.993
2038.8,19.074
2038.9,19.152
2038.71,19.231
2038.48,19.31
2038.48,19.389
2038.48,19.468
2038.27,19.546
2038.38,19.624
2038.43,19.706
2038.34,19.785
2038.23,19.863
2038.23,19.942
2038.34,20.021
2038.36,20.1
2038.28,20.178
2038.08,20.257
2038.08,20.338
2038.28,20.417
2038.26,20.496
2038.4,20.575
2038.39,20.654
2038.49,20.732
2038.49,20.811
2038.18,20.89
2038.29,20.971
2038.23,21.05
2038.32,21.129
2038.32,21.208
2038.62,21.286
2038.45,21.365
2038.69,21.444
2038.57,21.523
2038.36,21.612
2038.36,21.693
2038.3,21.775
2038.41,21.856
2038.5,21.937
2038.66,22.019
2038.61,22.099
2038.68,22.18
2038.68,22.264
2038.45,22.345
2038.38,22.427
2038.74,22.508
2038.56,22.589
2038.39,22.671
2038.39,22.752
2038.62,22.833
2038.65,22.917
2038.42,22.998
2038.32,23.079
2038.38,23.16
2038.38,23.241
2038.37,23.323
2038.07,23.404
2038.37,23.485
2038.23,23.569
2038.12,23.65
2038.39,23.732
2038.39,23.813
2038.6,23.894
2038.4,23.975
2038.38,24.056
2038.36,24.14
2038.25,24.221
2038.25,24.302
2038.35,24.384
2038.51,24.465
2038.38,24.546
2038.42,24.627
2038.4,24.709
2038.31,24.793
2038.35,24.873
2038.19,24.954
2038.37,25.035
2038.53,25.117
2038.28,25.198
2038.58,25.279
2038.58,25.361
2038.35,25.444
2038.3,25.526
2038.37,25.607
2038.33,25.688
2038.5,25.769
2038.5,25.85
2038.47,25.931
2038.55,26.012
2038.66,26.113
2038.58,26.193
2038.74,26.274
2038.83,26.356
2038.67,26.437
2038.67,26.518
2038.41,26.599
2038.52,26.681
2038.46,26.765
2038.83,26.846
2038.59,26.927
2038.59,27.009
2038.49,27.089
2038.38,27.17
2038.3,27.252
2038.49,27.34
2038.63,27.424
2038.35,27.505
2038.35,27.586
2038.46,27.668
2038.25,27.749
2038.3,27.83
2038.39,27.912
2038.48,27.993
2038.48,28.077
2038.15,28.157
2038.44,28.238
2038.53,28.32
2038.52,28.401
2038.71,28.482
2038.71,28.571
2038.71,28.652
2038.36,28.736
2038.59,28.817
2038.73,28.899
2038.43,28.98
2038.47,29.061
2038.47,29.143
2038.42,29.223
2038.37,29.307
2038.19,29.388
2038.47,29.469
2038.07,29.551
2038.17,29.632
2038.17,29.713
2038.19,29.802
2038.17,29.883
2038.23,29.967
2038.19,30.048
2038.01,30.13
2038.28,30.211
2038.28,30.291
2038.32,30.373
2038.25,30.454
2038.29,30.535
2038.2,30.619
2038.43,30.7
2038.43,30.782
2038.61,30.863
2038.22,30.944
2038.57,31.033
2038.2,31.114
2038.52,31.195
2038.32,31.279
2038.32,31.36
2038.51,31.441
2038.38,31.522
2038.63,31.603
2038.49,31.685
2038.32,31.766
2038.32,31.847
2038.38,31.931
2038.23,32.013
2038.19,32.094
2038.19,32.175
2038.3,32.265
2038.32,32.346
2038.32,32.427
2038.37,32.508
2038.33,32.591
2038.44,32.673
2038.28,32.754
2038.27,32.835
2038.25,32.917
2038.25,32.998
2038.37,33.079
2038.2,33.161
2038.18,33.245
2038.35,33.326
2038.19,33.406
2038.42,33.496
2038.49,33.576
2038.35,33.657
2038.47,33.739
2038.64,33.82
2038.27,33.904
2038.51,33.985
2038.51,34.066
2038.24,34.148
2038.26,34.229
2038.41,34.31
2038.19,34.392
2038.53,34.475
2038.53,34.556
2038.34,34.637
2038.43,34.726
2038.13,34.807
2038.2,34.888
2038.46,34.97
2038.23,35.051
2038.23,35.135
2038.37,35.216
2038.21,35.297
2038.25,35.379
2038.08,35.46
2038.06,35.54
2038.06,35.622
2038.13,35.703
2038.29,35.787
2038.15,35.868
2038.12,35.957
2038.37,36.038
2038.44,36.119
2038.44,36.2
2038.28,36.282
2038.17,36.363
2038.65,36.447
2038.38,36.528
2038.18,36.61
2038.14,36.69
2038.14,36.771
2038.36,36.853
2038.3,36.934
2038.44,37.015
2038.35,37.099
2038.21,37.187
2038.32,37.269
2038.32,37.35
2038.31,37.431
2038.26,37.513
2038.14,37.594
2038.24,37.675
2038.19,37.758
2038.19,37.84
2038.36,37.921
2038.14,38.002
2038.35,38.083
2038.07,38.165
2038.38,38.246
2038.38,38.327
2038.15,38.418
2038.17,38.5
2038.4,38.581
2038.19,38.662
2038.23,38.744
2038.21,38.824
2038.21,38.905
2038.3,38.987
2038.42,39.07
2038.31,39.152
2038.27,39.233
2038.55,39.314
2038.51,39.396
2038.51,39.477
2038.31,39.558
2038.31,39.65
2038.52,39.732
2038.31,39.813
2038.17,39.894
2038.27,39.975
2038.24,40.056
2038.37,40.137
2038.58,40.219
2038.22,40.302
2038.26,40.384
2038.1,40.465
2038.1,40.546
2038.17,40.628
2038.26,40.709
2038.18,40.79
2038.32,40.871
2038.4,40.962
2038.07,41.042
2038.07,41.123
2038,41.204
2038.09,41.286
2037.95,41.367
2038.13,41.448
2038.12,41.53
2038.12,41.613
2038.21,41.695
2038.07,41.776
2038.12,41.857
2037.91,41.938
2037.96,42.019
2037.96,42.1
2037.85,42.189
2038.06,42.28
2038,42.361
2038.13,42.443
2037.88,42.524
2037.73,42.605
2037.92,42.687
2037.92,42.768
2037.71,42.85
2037.58,42.933
2037.49,43.015
2037.52,43.096
2037.45,43.176
2037.45,43.258
2037.87,43.347
2037.61,43.428
2037.72,43.509
2037.61,43.593
2037.57,43.675
2037.55,43.756
2037.55,43.837
2037.67,43.918
2037.54,44
2037.71,44.081
2037.72,44.162
2037.68,44.246
2037.72,44.327
2037.65,44.408
2037.65,44.489
2037.55,44.578
2037.55,44.659
2037.55,44.74
2037.45,44.822
2037.45,44.901
2037.24,44.982
2037.14,45.063
2037.21,45.145
2037.06,45.225
2037.04,45.306
2037.04,45.388
2036.89,45.471
2037.16,45.553
2037.22,45.634
2036.93,45.715
2037.11,45.804
2037.13,45.885
2037.13,45.967
2036.96,46.048
2036.93,46.132
2037.16,46.213
2037,46.294
2036.83,46.375
2036.99,46.456
2036.99,46.537
2036.55,46.618
2036.67,46.7
2036.41,46.784
2036.23,46.865
2035.89,46.946
2035.66,47.035
2035.66,47.117
2035.75,47.198
2035.83,47.279
2035.7,47.361
2035.69,47.444
2035.34,47.525
2035.34,47.606
2035.44,47.688
2034.98,47.769
2034.8,47.85
2034.77,47.931
2034.73,48.013
2034.73,48.097
2034.34,48.178
2034.17,48.266
2033.91,48.348
2033.85,48.429
2033.96,48.509
2033.9,48.59
2033.9,48.672
2033.62,48.756
2033.73,48.837
2033.55,48.918
2033.55,48.999
2033.68,49.081
2033.49,49.162
2033.52,49.243
2033.48,49.325
2033.97,49.408
2033.89,49.499
2033.57,49.58
2033.73,49.66
2033.32,49.741
2033.39,49.823
2033.11,49.904
2032.86,49.985
2033.44,50.069
2033.1,50.15
2033.58,50.232
2033.58,50.313
2033.51,50.394
2034.6,50.476
2034.76,50.556
2035.23,50.637
2034.97,50.728
2035.11,50.81
2035.11,50.891
2035.51,50.972
2035.71,51.053
2035.8,51.135
2035.69,51.216
2036.73,51.297
2036.73,51.381
2036.82,51.462
2036.94,51.544
2037.79,51.624
2037.82,51.705
2038.12,51.787
2038.12,51.868
2038.42,51.949
2038.53,52.04
2038.83,52.122
2038.81,52.203
2039.11,52.284
2039.1,52.365
2039.1,52.447
2039.37,52.528
2039.14,52.609
2039.45,52.692
2039.26,52.773
2039.74,52.855
2039.64,52.936
2039.64,53.017
2039.91,53.099
2039.94,53.18
2039.99,53.271
2040.01,53.354
2040.36,53.436
2040.51,53.517
2040.51,53.598
2040.61,53.68
2040.6,53.761
2040.72,53.841
2040.95,53.923
2040.91,54.006
2040.91,54.088
2041.29,54.169
2041.27,54.25
2041.71,54.332
2041.37,54.413
2041.75,54.502
2041.87,54.583
2041.87,54.667
2042.31,54.748
2042.5,54.829
2042.72,54.91
2043.05,54.991
2043.13,55.072
2043.13,55.154
2043.4,55.235
2043.99,55.319
2044.12,55.4
2043.95,55.481
2044.39,55.563
2045.06,55.644
2045.06,55.732
2045.39,55.814
2045.78,55.895
2046.33,55.979
2046.43,56.059
2046.63,56.14
2047.2,56.221
2047.2,56.303
2047.87,56.384
2047.96,56.465
2048.41,56.547
2048.89,56.63
2049.45,56.712
2049.45,56.793
2049.63,56.873
2050.18,56.962
2050.87,57.042
2051.26,57.124
2051.79,57.205
2052.33,57.289
2052.33,57.37
2052.62,57.452
2052.96,57.533
2053.58,57.614
2053.96,57.695
2054.48,57.777
2054.48,57.858
2055.27,57.942
2055.42,58.022
2056.04,58.103
2056.73,58.192
2057.3,58.273
2057.92,58.354
2057.92,58.436
2058.43,58.517
2059.23,58.601
2059.64,58.682
2060.02,58.763
2060.71,58.845
2061.31,58.926
2061.28,59.006
2061.64,59.088
2062.3,59.169
2063,59.253
2063.25,59.334
2063.95,59.423
2063.95,59.504
2064.65,59.586
2065.15,59.667
2065.64,59.748
2066.13,59.83
2066.32,59.913
2067.23,59.995
2067.23,60.076
2067.52,60.156
2068.07,60.238
2068.58,60.319
2069.04,60.4
2069.75,60.482
2069.75,60.565
2069.99,60.654
2070.38,60.736
2071.5,60.817
2071.85,60.898
2072.01,60.98
2072.91,61.061
2072.91,61.142
2073.17,61.225
2073.64,61.307
2074.1,61.388
2074.78,61.469
2075.41,61.551
2075.66,61.632
2075.66,61.713
2076.54,61.795
2077.03,61.885
2077.35,61.967
2077.93,62.048
2078.53,62.129
2078.53,62.211
2079.12,62.291
2079.38,62.372
2079.96,62.454
2080.48,62.537
2081.05,62.619
2081.4,62.7
2081.4,62.781
2081.73,62.862
2082.32,62.944
2083.03,63.025
2083.33,63.114
2084.09,63.206
2084.62,63.287
2084.62,63.368
2085.17,63.45
2085.72,63.531
2086.11,63.612
2086.54,63.693
2087.17,63.774
2087.4,63.858
2087.4,63.939
2087.97,64.021
2088.51,64.102
2089.06,64.183
2089.36,64.265
2090.21,64.346
2090.21,64.43
2090.74,64.51
2091.37,64.591
2091.95,64.673
2092.44,64.754
2092.79,64.835
2092.79,64.916
2093.28,64.998
2093.82,65.082
2094.15,65.163
2094.94,65.244
2095.38,65.326
2095.83,65.406
2095.83,65.487
2096.82,65.568
2097.14,65.649
2097.67,65.733
2098.09,65.815
2098.67,65.896
2098.67,65.977
2099.27,66.058
2099.7,66.14
2100.19,66.221
2100.94,66.301
2101.28,66.385
2102.11,66.466
2102.11,66.548
2102.27,66.629
2103.15,66.71
2103.83,66.791
2104.16,66.873
2104.89,66.954
2104.89,67.038
2105.38,67.119
2105.96,67.2
2106.61,67.281
2106.98,67.362
2107.58,67.443
2107.58,67.525
2107.74,67.606
2108.49,67.69
2109,67.771
2109.61,67.852
2110.04,67.933
2110.8,68.015
2110.8,68.096
2111.34,68.176
2111.53,68.258
2112.17,68.341
2112.49,68.423
2113.13,68.504
2113.13,68.585
2113.88,68.666
2114.07,68.748
2114.68,68.829
2115.21,68.91
2115.66,68.994
2116.23,69.074
2116.23,69.156
2116.71,69.237
2117.3,69.318
2117.81,69.4
2118.22,69.481
2118.63,69.562
2118.63,69.646
2119.26,69.727
2119.72,69.809
2120.16,69.89
2120.55,69.97
2120.84,70.051
2120.84,70.133
2121.34,70.214
2121.74,70.298
2122.19,70.379
2122.74,70.46
2123.09,70.542
2123.32,70.623
2123.32,70.704
2124.08,70.786
2124.53,70.866
2124.92,70.95
2125.24,71.031
2125.65,71.112
2125.65,71.194
2125.9,71.275
2126.3,71.356
2126.83,71.437
2127.21,71.519
2127.8,71.603
2127.8,71.684
2128.08,71.764
2128.44,71.845
2128.96,71.927
2129.47,72.008
2128.99,72.089
2129.53,72.17
2129.53,72.254
2129.81,72.335
2129.9,72.417
2129.89,72.498
2129.7,72.579
2129.44,72.659
2129.44,72.741
2129.08,72.822
2128.95,72.906
2128.98,72.987
2128.19,73.068
2128.02,73.149
2128.02,73.23
2127.41,73.311
2126.81,73.393
2126.29,73.474
2125.99,73.558
2125.24,73.638
2124.51,73.719
2124.51,73.801
2123.81,73.882
2121.45,73.963
2121.13,74.045
2120.17,74.126
2119.2,74.21
2119.2,74.291
2118.1,74.372
2116.65,74.452
2115.55,74.534
2114.61,74.615
2112.94,74.696
2112,74.778
2112,74.861
2110.92,74.942
2110.12,75.024
2109.61,75.105
2107.78,75.186
2105.88,75.268
2105.88,75.348
2104.81,75.429
2104.31,75.513
2103.48,75.594
2102.5,75.675
2101.13,75.757
2101.13,75.838
2099.65,75.919
2098.09,76
2096.98,76.082
2096.32,76.165
2095.62,76.247
2094.23,76.327
2094.23,76.408
2092.92,76.489
2092.06,76.571
2090.92,76.652
2090.13,76.733
2089.08,76.814
2089.08,76.898
2088.25,76.979
2087.35,77.06
2086.48,77.142
2085.61,77.222
2084.58,77.303
2083.49,77.384
2083.46,77.465
2082.51,77.549
2081.41,77.63
2080.65,77.711
2079.98,77.793
2078.59,77.874
2078.59,77.955
2077.6,78.035
2076.39,78.116
2075.23,78.2
2074.03,78.281
2073.02,78.363
2073.02,78.444
2071.23,78.525
2070.46,78.606
2069.01,78.688
2068.19,78.769
2067.53,78.853
2066.2,78.934
2066.2,79.014
2065.29,79.095
2064.39,79.177
2062.68,79.258
2062.08,79.339
2060.82,79.42
2060.82,79.502
2059.77,79.585
2058.6,79.667
2057.42,79.748
2055.95,79.828
2055.23,79.909
2055.23,79.991
2054.3,80.072
2053.68,80.153
2052.31,80.237
2051.75,80.318
2050.76,80.399
2049.78,80.48
2049.78,80.562
2049.03,80.643
2047.9,80.723
2046.57,80.804
2045.55,80.888
2044.28,80.969
2038.12,0.697
2037.9,0.776
2037.89,0.857
2038.12,0.939
2037.68,1.019
2037.68,1.1
2037.76,1.184
2037.82,1.265
2037.96,1.346
2037.51,1.427
2037.49,1.509
2037.5,1.59
2037.5,1.671
2037.65,1.752
2037.65,1.836
2037.83,1.916
2037.52,1.998
2037.67,2.079
2037.67,2.16
2037.77,2.241
2037.66,2.322
2037.91,2.404
2037.73,2.487
2037.44,2.569
2037.49,2.65
2037.49,2.731
2037.46,2.811
2037.85,2.892
2037.66,2.974
2037.7,3.055
2037.84,3.136
2037.84,3.215
2037.86,3.296
2037.76,3.378
2037.92,3.459
2037.6,3.539
2038.01,3.62
2038.01,3.701
2037.98,3.783
2037.51,3.874
2037.81,3.955
2037.81,4.036
2037.83,4.118
2037.68,4.199
2037.68,4.28
2037.48,4.362
2037.68,4.443
2037.95,4.527
2037.77,4.608
2038.03,4.688
2038.03,4.769
2037.67,4.851
2037.75,4.932
2037.82,5.013
2037.59,5.094
2037.75,5.178
2037.61,5.259
2037.61,5.341
2037.66,5.422
2037.55,5.502
2037.53,5.583
2037.57,5.665
2037.57,5.746
2037.57,5.83
2037.41,5.911
2037.56,5.992
2037.26,6.074
2037.33,6.155
2037.23,6.236
2037.23,6.317
2037.37,6.398
2037.39,6.481
2037.75,6.563
2037.68,6.644
2037.52,6.725
2037.65,6.806
2037.65,6.888
2037.4,6.969
2037.35,7.05
2037.39,7.134
2037.52,7.215
2037.63,7.296
2037.63,7.377
2037.63,7.458
2037.65,7.539
2037.58,7.621
2037.62,7.702
2037.78,7.786
2037.55,7.867
2037.55,7.948
2037.62,8.03
2037.52,8.111
2037.54,8.192
2037.61,8.272
2037.45,8.354
2037.45,8.435
2037.54,8.519
2037.58,8.6
2037.64,8.681
2037.59,8.763
2037.63,8.844
2037.63,8.925
2037.48,9.006
2037.67,9.088
2037.77,9.17
2037.49,9.252
2037.52,9.333
2037.67,9.414
2037.67,9.495
2037.75,9.577
2037.75,9.658
2037.7,9.739
2037.72,9.823
2037.9,9.904
2037.9,9.986
2037.65,10.066
2037.66,10.147
2037.69,10.228
2037.66,10.31
2037.73,10.391
2037.64,10.475
2037.64,10.556
2037.65,10.637
2037.62,10.719
2037.72,10.8
2037.51,10.881
2037.62,10.962
2037.62,11.043
2037.76,11.127
2037.66,11.208
2037.8,11.289
2037.63,11.371
2037.59,11.452
2037.59,11.533
2037.93,11.615
2037.61,11.696
2037.79,11.78
2037.52,11.86
2037.53,11.941
2037.62,12.023
2037.62,12.104
2037.93,12.185
2037.73,12.267
2037.7,12.348
2037.72,12.432
2037.86,12.513
2037.86,12.594
2037.79,12.676
2037.87,12.756
2037.48,12.837
2037.55,12.919
2037.5,13
2037.89,13.084
2037.89,13.165
2037.94,13.246
2037.73,13.328
2037.72,13.409
2037.45,13.49
2037.71,13.572
2037.71,13.652
2037.58,13.736
2037.66,13.817
2037.59,13.898
2037.77,13.98
2037.75,14.061
2037.75,14.142
2037.84,14.224
2037.74,14.305
2037.67,14.389
2037.97,14.47
2037.52,14.551
2037.46,14.632
2037.46,14.713
2037.64,14.794
2037.98,14.876
2037.71,14.957
2037.63,15.041
2037.76,15.122
2037.76,15.203
2037.87,15.285
2037.77,15.366
2037.71,15.447
2037.66,15.528
2037.7,15.609
2037.96,15.693
2037.96,15.774
2037.72,15.855
2037.72,15.937
2037.51,16.018
2037.64,16.099
2037.75,16.181
2037.75,16.262
2037.92,16.346
2037.63,16.427
2037.54,16.507
2037.7,16.589
2037.66,16.67
2037.66,16.751
2037.63,16.833
2037.51,16.914
2037.62,16.998
2037.72,17.079
2037.6,17.16
2037.62,17.242
2037.62,17.323
2037.5,17.403
2037.57,17.485
2037.59,17.566
2037.72,17.65
2037.84,17.731
2037.84,17.812
2037.87,17.894
2037.77,17.975
2037.81,18.056
2037.76,18.138
2037.76,18.219
2037.76,18.302
2037.82,18.383
2038.07,18.464
2037.94,18.546
2038.05,18.627
2038.1,18.708
2038,18.79
2038,18.871
2037.88,18.955
2037.9,19.036
2037.67,19.117
2037.69,19.198
2037.83,19.279
2037.83,19.36
2037.84,19.442
2037.55,19.523
2037.61,19.607
2037.7,19.688
2037.88,19.769
2037.77,19.851
2037.77,19.932
2037.97,20.013
2037.72,20.094
2037.96,20.175
2038.01,20.259
2038.49,20.34
2038.49,20.421
2038.1,20.503
2037.72,20.584
2037.81,20.665
2038.05,20.747
2038.01,20.828
2038.01,20.912
2037.85,20.993
2037.99,21.073
2038.17,21.155
2037.85,21.236
2037.68,21.317
2037.72,21.399
2037.72,21.48
2037.83,21.564
2037.87,21.645
2037.81,21.726
2038.04,21.808
2037.96,21.889
2037.96,21.969
2037.83,22.051
2037.89,22.132
2038.01,22.216
2038.05,22.297
2037.8,22.378
2038.12,22.46
2038.12,22.541
2038.18,22.622
2038.21,22.703
2037.95,22.785
2037.84,22.868
2037.97,22.949
2037.97,23.03
2038.03,23.112
2038.15,23.193
2038.21,23.274
2037.94,23.355
2038,23.437
2038,23.521
2037.86,23.602
2038.16,23.683
2037.88,23.763
2038.29,23.854
2038.04,23.934
2037.95,24.015
2037.95,24.097
2038.1,24.18
2037.82,24.262
2037.99,24.343
2037.86,24.424
2037.86,24.505
2037.67,24.587
2037.67,24.668
2037.79,24.749
2038.09,24.84
2037.64,24.922
2037.86,25.003
2037.78,25.084
2038.01,25.165
2037.98,25.246
2037.73,25.328
2037.71,25.409
2037.84,25.493
2037.77,25.574
2037.68,25.655
2037.68,25.737
2038.02,25.818
2038.02,25.899
2037.86,25.98
2038.04,26.061
2037.58,26.145
2037.58,26.226
