Altitude [m],Time [s]
2037.71,26.307
2037.99,26.389
2037.98,26.47
2037.71,26.551
2037.72,26.633
2037.97,26.714
2037.97,26.798
2037.82,26.878
2038.05,26.959
2037.9,27.041
2037.94,27.122
2038.13,27.203
2038.13,27.285
2037.99,27.366
2037.9,27.45
2037.94,27.531
2037.94,27.612
2037.81,27.694
2037.81,27.774
2037.81,27.855
2037.98,27.937
2037.92,28.018
2037.81,28.102
2037.86,28.183
2037.81,28.264
2037.81,28.346
2038.05,28.427
2038.06,28.508
2037.93,28.589
2037.78,28.67
2038.01,28.754
2038.01,28.835
2038.07,28.916
2038.01,28.998
2037.9,29.079
2037.81,29.16
2037.92,29.241
2037.88,29.323
2037.81,29.407
2037.89,29.488
2037.96,29.569
2038.01,29.65
2037.75,29.731
2037.96,29.812
2037.96,29.893
2038.04,29.975
2037.9,30.059
2037.85,30.14
2038.04,30.221
2037.87,30.302
2037.87,30.384
2037.77,30.465
2037.83,30.545
2037.95,30.627
2037.85,30.711
2037.75,30.792
2037.98,30.873
2037.98,30.955
2037.81,31.036
2038.05,31.117
2037.84,31.198
2038.02,31.28
2037.69,31.364
2037.69,31.444
2037.92,31.525
2037.94,31.606
2037.75,31.688
2038.07,31.769
2037.84,31.85
2037.84,31.932
2037.94,32.016
2038.16,32.097
2038.09,32.178
2037.7,32.259
2037.77,32.34
2037.8,32.421
2037.8,32.502
2037.86,32.584
2037.83,32.667
2038.08,32.749
2037.97,32.83
2037.75,32.911
2037.75,32.993
2038.03,33.074
2037.93,33.155
2037.76,33.236
2037.9,33.319
2037.73,33.401
2038.04,33.482
2038.04,33.563
2038.01,33.645
2037.68,33.726
2037.58,33.807
2037.75,33.889
2037.95,33.972
2037.95,34.054
2037.58,34.135
2037.78,34.215
2037.65,34.297
2037.41,34.378
2037.6,34.459
2037.6,34.541
2037.55,34.624
2037.62,34.706
2037.54,34.787
2037.81,34.868
2037.64,34.95
2037.81,35.031
2037.81,35.111
2037.91,35.193
2038.22,35.276
2037.97,35.358
2037.98,35.439
2038.1,35.52
2038.1,35.602
2038.15,35.683
2037.89,35.764
2037.92,35.845
2037.96,35.929
2037.78,36.011
2037.78,36.091
2037.87,36.172
2037.77,36.254
2038.07,36.335
2037.91,36.416
2038.04,36.497
2038.09,36.581
2038.09,36.663
2037.87,36.744
2038.04,36.825
2038.06,36.905
2038.13,36.987
2037.96,37.068
2037.96,37.149
2037.93,37.233
2037.91,37.314
2037.72,37.396
2037.86,37.477
2037.92,37.558
2037.92,37.64
2037.95,37.721
2037.92,37.801
2038.14,37.885
2038.12,37.966
2038.12,38.048
2037.91,38.129
2037.91,38.21
2038.26,38.292
2037.95,38.373
2037.88,38.454
2038.23,38.538
2038.15,38.619
2038.15,38.701
2037.97,38.781
2038.18,38.862
2037.99,38.943
2038.08,39.025
2038.1,39.106
2038.01,39.19
2038.01,39.271
2038.19,39.352
2038.03,39.434
2038.1,39.515
2038.23,39.596
2038.34,39.677
2038.34,39.758
2038.08,39.842
2038.15,39.923
2037.87,40.004
2037.99,40.086
2038.1,40.167
2038.1,40.248
2038.01,40.329
2038.03,40.411
2038,40.494
2038.24,40.576
2038.3,40.656
2038.67,40.737
2038.67,40.818
2038.76,40.899
2038.71,40.981
2039.02,41.062
2038.81,41.145
2039.17,41.227
2039.17,41.308
2039.38,41.389
2039.64,41.47
2039.48,41.551
2039.15,41.632
2039.13,41.713
2039.13,41.795
2039.3,41.878
2039.22,41.96
2039.68,42.041
2039.62,42.122
2039.7,42.203
2039.7,42.285
2039.7,42.365
2039.66,42.446
2039.82,42.53
2039.9,42.611
2039.74,42.692
2039.58,42.774
2039.58,42.855
2039.77,42.936
2039.79,43.017
2040.14,43.099
2040.12,43.182
2039.66,43.264
2039.7,43.344
2039.6,43.425
2039.69,43.507
2039.75,43.588
2039.55,43.669
2039.48,43.75
2039.34,43.834
2039.34,43.916
2039.48,43.997
2039.15,44.078
2039.31,44.16
2039.32,44.24
2039.38,44.321
2039.38,44.402
2039.4,44.483
2039.56,44.567
2039.26,44.648
2039.21,44.73
2039.56,44.811
2039.68,44.892
2039.58,44.974
2039.55,45.054
2039.56,45.135
2039.52,45.219
2039.71,45.3
2039.59,45.381
2039.59,45.463
2039.66,45.544
2039.72,45.625
2039.43,45.707
2039.61,45.788
2039.54,45.879
2039.43,45.961
2039.43,46.042
2039.3,46.124
2039.58,46.204
2039.33,46.285
2039.3,46.367
2039.53,46.448
2039.53,46.532
2039.31,46.613
2039.34,46.694
2039.26,46.776
2039.16,46.857
2039.11,46.939
2039.3,47.02
2039.27,47.1
2039.52,47.184
2039.6,47.265
2039.33,47.347
2039.33,47.428
2039.29,47.509
2039.29,47.591
2039.54,47.672
2039.24,47.753
2039.29,47.834
2039.43,47.912
2039.2,47.994
2039.2,48.075
2039.17,48.156
2039.44,48.238
2039.45,48.319
2039.59,48.4
2039.13,48.482
2039.13,48.565
2039.43,48.647
2039.52,48.728
2039.38,48.808
2039.44,48.889
2039.45,48.971
2039.42,49.052
2039.42,49.133
2039.4,49.217
2039.21,49.298
2039.21,49.38
2039.16,49.461
2039.21,49.542
2039.21,49.624
2039.46,49.704
2039.35,49.785
2039.46,49.869
2039.58,49.95
2039.58,50.032
2039.28,50.113
2039.28,50.194
2039.38,50.276
2039.64,50.357
2039.55,50.438
2039.75,50.519
2039.73,50.603
2032.37,0.71
2032.11,0.789
2031.88,0.87
2031.97,0.951
2032.29,1.032
2032.07,1.114
2032.07,1.195
2032.1,1.277
2032.33,1.359
2031.98,1.44
2031.96,1.521
2031.9,1.602
2031.9,1.684
2031.77,1.765
2031.94,1.846
2031.71,1.93
2031.96,2.011
2031.8,2.092
2031.56,2.173
2031.56,2.254
2031.5,2.335
2031.36,2.417
2031.67,2.498
2031.66,2.579
2031.45,2.663
2031.45,2.744
2031.68,2.825
2031.58,2.907
2031.57,2.988
2031.41,3.068
2031.8,3.149
2031.8,3.231
2031.61,3.315
2031.75,3.396
2031.73,3.477
2031.7,3.558
2031.67,3.64
2031.39,3.721
2031.39,3.802
2031.35,3.883
2031.41,3.966
2031.62,4.047
2031.46,4.129
2031.7,4.21
2031.7,4.291
2031.35,4.372
2031.25,4.454
2031.53,4.535
2031.34,4.616
2031.29,4.7
2031.29,4.781
2031.38,4.861
2031.33,4.942
2031.36,5.023
2031.58,5.105
2031.74,5.186
2031.74,5.267
2031.5,5.351
2031.54,5.432
2031.71,5.513
2031.26,5.595
2031.47,5.676
2031.4,5.756
2031.4,5.837
2031.45,5.918
2031.46,6
2031.45,6.083
2031.06,6.165
2031.26,6.246
2031.26,6.327
2031.32,6.408
2031.21,6.489
2031.21,6.571
2031.32,6.651
2031.13,6.732
2031.13,6.811
2031.23,6.892
2030.97,6.973
2031.25,7.054
2031.06,7.136
2031.3,7.217
2031.3,7.298
2031.29,7.378
2031.08,7.462
2031.38,7.543
2031.21,7.625
2031.28,7.706
2031.3,7.787
2031.3,7.868
2031.36,7.949
2031.16,8.031
2031.47,8.115
2031.31,8.196
2031.56,8.276
2031.56,8.357
2031.33,8.439
2031.29,8.52
2031.1,8.601
2031.49,8.683
2030.95,8.764
2030.95,8.848
2031.16,8.929
2031.11,9.01
2031.15,9.092
2031.13,9.172
2030.86,9.253
2030.86,9.335
2031.04,9.416
2031.06,9.5
2031.16,9.581
2031.08,9.662
2031.22,9.743
2031.24,9.825
2031.24,9.906
2031.22,9.987
2031.08,10.068
2031.17,10.151
2031.23,10.233
2031.08,10.314
2031.08,10.395
2031.23,10.477
2031.3,10.558
2031.13,10.639
2031.45,10.721
2031.13,10.805
2031.13,10.886
2031.27,10.967
2031.57,11.048
2031.33,11.129
2031.47,11.21
2031.4,11.291
2031.49,11.373
2031.49,11.457
2031.26,11.538
2031.44,11.619
2031.45,11.7
2031.18,11.782
2031.41,11.863
2031.41,11.943
2031.5,12.025
2031.4,12.106
2031.46,12.185
2031.49,12.266
2031.5,12.348
2031.5,12.429
2031.62,12.51
2031.43,12.591
2031.6,12.673
2031.31,12.753
2031.6,12.837
2031.6,12.918
2031.33,12.999
2031.86,13.081
2031.57,13.162
2031.67,13.243
2031.58,13.325
2031.46,13.406
2031.46,13.49
2031.39,13.571
2031.15,13.651
2031.52,13.733
2031.36,13.814
2031.52,13.895
2031.52,13.977
2031.68,14.058
2031.82,14.142
2031.49,14.223
2031.87,14.304
2031.87,14.386
2031.87,14.467
2031.78,14.547
2031.59,14.628
2031.67,14.71
2031.88,14.794
2032,14.875
2032.07,14.956
2032.07,15.037
2031.93,15.118
2032.23,15.2
2032.11,15.281
2032.02,15.362
2032.13,15.446
2032.13,15.526
2032.15,15.607
2031.9,15.688
2032.2,15.77
2032.15,15.851
2032,15.932
2032,16.014
2031.97,16.095
2031.89,16.179
2031.97,16.26
2032,16.34
2031.84,16.421
2031.84,16.503
2031.88,16.584
2031.93,16.665
2031.75,16.746
2032.1,16.83
2031.95,16.911
2032.12,16.993
2032.12,17.074
2031.96,17.155
2031.75,17.235
2031.87,17.317
2031.8,17.398
2031.62,17.489
2031.83,17.571
2031.83,17.652
2031.92,17.734
2031.69,17.815
2031.82,17.896
2031.79,17.978
2031.9,18.059
2031.9,18.143
2031.76,18.224
2032.03,18.306
2031.95,18.386
2032.15,18.467
2032.02,18.549
2032.02,18.63
2031.83,18.711
2032.04,18.795
2031.97,18.876
2031.54,18.958
2031.73,19.039
2031.75,19.12
2031.72,19.202
2031.75,19.282
2031.82,19.363
2031.67,19.447
2031.54,19.528
2031.75,19.61
2031.75,19.691
2031.8,19.773
2031.58,19.854
2031.45,19.935
2031.79,20.017
2031.47,20.1
2031.47,20.182
2031.6,20.262
2031.79,20.343
2031.58,20.424
2031.58,20.506
2031.65,20.587
2031.65,20.668
2031.38,20.752
2031.4,20.834
2031.7,20.915
2031.67,20.996
2031.59,21.078
2031.5,21.158
2031.5,21.239
2031.52,21.321
2031.75,21.404
2031.46,21.486
2031.73,21.567
2031.8,21.648
2031.8,21.73
2031.98,21.811
2031.87,21.892
2031.77,21.974
2031.95,22.057
2031.56,22.138
2031.95,22.219
2031.95,22.301
2032.06,22.382
2031.9,22.463
2031.96,22.544
2031.74,22.626
2031.88,22.709
2031.88,22.791
2031.94,22.872
2032.08,22.952
2031.94,23.034
2032,23.115
2032.11,23.196
2032.11,23.278
2032.03,23.359
2031.95,23.443
2032.25,23.524
2032.34,23.605
2032.02,23.687
2032.02,23.768
2031.97,23.848
2031.93,23.93
2032.29,24.011
2031.83,24.095
2032.13,24.176
2032.13,24.257
2032.13,24.339
2032.13,24.42
2032.09,24.502
2032.13,24.583
2031.87,24.664
2032.15,24.748
2032.15,24.828
2032.2,24.91
2032.23,24.991
2032.2,25.072
2032.21,25.154
2032.21,25.235
2032.21,25.317
2032.19,25.401
2032.19,25.482
2032.16,25.563
2031.95,25.645
2031.83,25.725
2031.97,25.806
2031.97,25.888
2031.97,25.969
2032.08,26.053
2032.13,26.134
2032.02,26.216
2032.13,26.297
2032.13,26.379
2032.17,26.46
2032.36,26.541
2032.14,26.622
2031.94,26.705
2032.04,26.787
2032.24,26.868
2032.2,26.95
2032.42,27.031
2032.29,27.112
2032.06,27.194
2032.17,27.275
2032.33,27.359
2032.33,27.44
2032.42,27.521
2032.47,27.602
2032.38,27.683
2032.36,27.764
2032.32,27.846
2032.32,27.927
2032.47,28.011
2032.26,28.092
2032.04,28.173
2032.41,28.255
2032.28,28.336
2032.28,28.417
2032.19,28.498
2032.25,28.579
2032.37,28.663
2032.28,28.744
2032.38,28.826
2032.25,28.907
2032.25,28.988
2032.26,29.07
2032.1,29.151
2032.37,29.232
2032.17,29.316
2032.21,29.396
2032.21,29.478
2032.26,29.559
2032.17,29.64
2032.28,29.722
2032.24,29.803
2032.52,29.884
2032.33,29.968
2032.29,30.05
2032.4,30.131
2032.8,30.212
2032.49,30.292
2032.27,30.374
2032.55,30.455
2032.55,30.536
2032.35,30.62
2032.33,30.701
2032.14,30.783
2032.36,30.864
2032.36,30.945
2032.36,31.027
2032.34,31.108
2032.19,31.188
2032.18,31.272
2032.17,31.354
2032.13,31.435
2032.13,31.516
2032.06,31.598
2032.01,31.679
2032.32,31.76
2032.29,31.842
2032.25,31.925
2032.32,32.007
2032.32,32.088
2032.22,32.168
2032.29,32.25
2032.2,32.331
2032.27,32.412
2032.32,32.494
2032.32,32.577
2032.39,32.659
2032.41,32.74
2032.24,32.821
2032.48,32.903
2032.2,32.984
2032.2,33.064
2032.29,33.146
2032.42,33.23
2032.47,33.311
2032.31,33.392
2032.5,33.474
2032.38,33.555
2032.38,33.636
2032.54,33.718
2032.35,33.799
2032.53,33.883
2032.53,33.964
2032.37,34.044
2032.37,34.126
2032.16,34.207
2032.41,34.289
2032.36,34.37
2032.5,34.451
2032.47,34.532
2032.47,34.616
2032.51,34.698
2032.26,34.779
2032.19,34.86
2032.39,34.941
2032.21,35.022
2032.19,35.103
2032.19,35.185
2032.43,35.268
2032.02,35.35
2032.11,35.431
2032.2,35.512
2032.06,35.594
2032.06,35.675
2032.29,35.756
2032.34,35.837
2032.17,35.921
2032.1,36.002
2031.94,36.083
2031.94,36.164
2032.06,36.246
2031.94,36.327
2032.15,36.408
2032.07,36.49
2032.05,36.573
2031.71,36.655
2031.71,36.736
2031.89,36.816
2031.47,36.898
2031.33,36.979
2031.41,37.06
2031.5,37.142
2031.5,37.226
2031.4,37.307
2031.53,37.388
2031.58,37.47
2031.4,37.551
2031.38,37.632
2031.38,37.713
2031.66,37.794
2031.44,37.878
2031.72,37.959
2031.74,38.04
2031.67,38.122
2031.5,38.203
2031.5,38.284
2031.85,38.365
2031.62,38.447
2031.66,38.528
2031.46,38.62
2031.52,38.701
2031.52,38.781
2031.43,38.863
2031.61,38.944
2031.7,39.026
2031.4,39.107
2031.31,39.188
2031.36,39.272
2031.36,39.354
2031.47,39.435
2031.4,39.516
2031.4,39.598
2031.34,39.678
2031.44,39.759
2031.44,39.841
2031.29,39.925
2031.37,40.006
2031.46,40.088
2031.48,40.169
2031.27,40.25
2031.27,40.332
2031.4,40.413
2031.38,40.494
2031.5,40.578
2031.45,40.659
2031.31,40.74
2031.44,40.821
2031.44,40.903
2031.48,40.984
2031.35,41.065
2031.66,41.147
2031.3,41.231
2031.51,41.312
2031.51,41.394
2031.47,41.475
2031.53,41.555
2031.54,41.637
2031.3,41.718
2031.46,41.799
2031.6,41.883
2031.53,41.965
2031.46,42.046
2031.36,42.127
2031.32,42.209
2031.45,42.29
2031.55,42.372
2031.55,42.452
2031.64,42.536
2031.28,42.617
2031.38,42.699
2031.59,42.78
2031.22,42.861
2031.22,42.943
2031.44,43.024
2031.51,43.105
2031.5,43.189
2031.29,43.271
2031.21,43.352
2031.21,43.432
2031.39,43.514
2031.3,43.595
2031.44,43.677
2031.46,43.758
2031.59,43.842
2031.32,43.923
2031.32,44.005
2031.43,44.086
2031.38,44.167
2031.23,44.249
2031.38,44.329
2031.27,44.411
2031.27,44.494
2031.1,44.576
2031.37,44.657
2031.28,44.739
2031.3,44.82
2031.46,44.901
2031.46,44.983
2031.28,45.064
2031.42,45.148
2031.43,45.229
2031.23,45.31
2031.25,45.391
2031.29,45.472
2031.29,45.554
2031.36,45.635
2031.59,45.717
2031.52,45.8
2031.26,45.882
2031.32,45.963
2031.32,46.044
2031.6,46.126
2031.17,46.206
2031.49,46.288
2031.37,46.369
2031.41,46.453
2031.35,46.534
2031.35,46.616
2031.14,46.697
2031.02,46.778
2031.46,46.86
2031.3,46.941
2031.44,47.023
2031.44,47.106
2031.39,47.187
2031.66,47.268
2031.71,47.35
2031.66,47.431
2031.54,47.512
2031.54,47.594
2031.39,47.675
2031.41,47.759
2031.52,47.84
2031.47,47.922
2031.49,48.003
2031.49,48.083
2031.32,48.165
2031.36,48.246
2031.34,48.327
2031.26,48.411
2031.1,48.493
2031.09,48.574
2031.09,48.655
2031.07,48.737
2030.92,48.818
2030.76,48.899
2030.79,48.98
2030.63,49.064
2030.63,49.145
2030.65,49.226
2030.58,49.308
2030.14,49.389
2029.82,49.471
2029.75,49.552
2029.75,49.633
2029.29,49.717
2029.25,49.799
2029.08,49.88
2028.75,49.96
2028.52,50.042
2028.56,50.123
2028.56,50.204
2028.4,50.286
2028.14,50.37
2027.78,50.451
2027.64,50.532
2027.6,50.614
2027.6,50.695
2027.23,50.776
2027.18,50.856
2026.86,50.938
2027.27,51.022
2027.54,51.103
2027.52,51.184
2027.49,51.266
2028.2,51.347
2028.43,51.428
2029.1,51.51
2029.56,51.591
2029.89,51.675
2029.89,51.756
2030.17,51.836
2030.81,51.918
2030.73,51.999
2031.19,52.08
2031.49,52.162
2031.49,52.243
2031.71,52.335
2032.08,52.416
2032.03,52.498
2032.51,52.579
2032.32,52.66
2032.55,52.742
2032.55,52.823
2032.18,52.903
2032.3,52.987
2032.2,53.068
2032.37,53.15
2032.79,53.231
2032.79,53.312
2033.14,53.394
2033.5,53.475
2033.52,53.556
2033.52,53.64
2033.4,53.722
2033.8,53.803
2033.8,53.883
2033.84,53.965
2033.82,54.046
2034.22,54.127
2034.2,54.209
2034.55,54.293
2034.55,54.374
2034.75,54.455
2035.03,54.537
2035.55,54.618
2035.56,54.699
2035.99,54.78
2035.99,54.861
2036.18,54.945
2036.28,55.026
2036.8,55.107
2037.11,55.189
2037.48,55.27
2037.94,55.351
2037.94,55.433
2038.32,55.514
2038.81,55.598
2039.1,55.678
2039.59,55.76
2039.77,55.841
2039.77,55.922
2040.45,56.004
2040.82,56.085
2041.26,56.166
2041.79,56.25
2041.99,56.331
2041.99,56.413
2042.45,56.494
2042.78,56.574
2043.33,56.656
2043.93,56.737
2044.36,56.818
2044.71,56.902
2044.71,56.983
2045.5,57.065
2046.26,57.146
2046.81,57.227
2047.17,57.308
2047.51,57.39
2047.51,57.47
2048.33,57.554
2048.7,57.635
2049.15,57.717
2049.43,57.798
2049.79,57.879
2049.79,57.961
2050.32,58.042
2050.64,58.123
2051,58.205
2051.94,58.289
2052.14,58.37
2052.47,58.45
2052.54,58.532
2053.31,58.613
2053.86,58.694
2054.17,58.776
2054.91,58.857
2055.23,58.941
2055.23,59.022
2055.95,59.103
2056.27,59.184
2056.84,59.266
2057.4,59.346
2057.87,59.427
2057.87,59.508
2058.35,59.6
2058.62,59.681
2059.39,59.763
2059.85,59.844
2060.37,59.925
2061.02,60.007
2061.02,60.088
2061.38,60.169
2061.97,60.253
2062.5,60.335
2063.07,60.416
2063.45,60.496
2063.45,60.578
2063.87,60.659
2064.49,60.74
2065.15,60.822
2065.78,60.905
2066.05,60.987
2066.6,61.068
2066.6,61.149
2067.27,61.231
2067.99,61.312
2068.68,61.392
2069.29,61.474
2069.94,61.558
2069.94,61.639
2070.46,61.72
2070.98,61.802
2071.53,61.883
2072.34,61.964
2072.89,62.046
2072.89,62.127
2073.59,62.211
2074.28,62.291
2074.96,62.372
2075.67,62.454
2076.29,62.535
2076.29,62.616
2076.66,62.698
2077.19,62.779
2077.96,62.863
2078.71,62.944
2079.1,63.026
2079.78,63.107
2079.78,63.187
2080.37,63.269
2081.1,63.35
2081.94,63.431
2082.05,63.515
2082.92,63.596
2082.92,63.678
2083.3,63.759
2084.28,63.84
2085.19,63.922
2085.88,64.003
2086.23,64.083
2086.99,64.167
2086.99,64.249
2087.63,64.33
2088.47,64.411
2089.03,64.493
2089.6,64.574
2090.53,64.655
2090.53,64.737
2091.31,64.821
2092.1,64.902
2092.85,64.983
2093.03,65.063
2093.82,65.145
2093.82,65.226
2094.51,65.307
2094.98,65.389
2095.71,65.473
2095.96,65.554
2096.78,65.635
2096.78,65.717
2097.39,65.798
2097.95,65.879
2098.95,65.959
2099.33,66.041
2099.9,66.122
2100.6,66.206
2100.6,66.287
2101.12,66.368
2101.84,66.45
2102.84,66.531
2103.59,66.612
2104.47,66.694
2104.47,66.775
2105.25,66.859
2105.83,66.939
2106.37,67.02
2106.74,67.102
2107.67,67.183
2107.67,67.264
2108.01,67.346
2109.01,67.427
2109.63,67.511
2110.19,67.592
2110.81,67.673
2111.3,67.755
2111.3,67.835
2111.87,67.916
2112.41,67.998
2113.02,68.079
2113.81,68.163
2114.29,68.244
2114.29,68.326
2114.94,68.407
2115.49,68.488
2115.99,68.57
2116.8,68.651
2117.35,68.731
2117.35,68.815
2118.13,68.896
2118.55,68.978
2119.29,69.059
2119.66,69.14
2120.7,69.222
2121.42,69.303
2121.32,69.384
2122.06,69.468
2122.9,69.549
2123.22,69.63
2123.72,69.711
2124.49,69.792
2124.49,69.874
2125.03,69.955
2125.93,70.036
2126.29,70.12
2127.17,70.201
2127.45,70.282
2127.45,70.364
2127.81,70.445
2128.67,70.526
2129.11,70.607
2129.83,70.688
2130.41,70.772
2130.95,70.853
2130.95,70.935
2131.59,71.016
2131.9,71.097
2132.65,71.179
2133.05,71.26
2133.97,71.341
2133.97,71.425
2134.47,71.506
2135.2,71.587
2135.81,71.668
2136.55,71.75
2137.39,71.831
2137.39,71.912
2137.73,71.994
2138.29,72.075
2139.15,72.159
2139.65,72.24
2140.68,72.322
2140.68,72.402
2141.38,72.483
2142.06,72.564
2142.66,72.646
2143.18,72.727
2144.12,72.811
2144.6,72.892
2144.6,72.974
2145.39,73.055
2145.88,73.136
2146.56,73.218
2147.4,73.298
2147.74,73.38
2147.74,73.463
2148.48,73.545
2148.93,73.626
2149.92,73.707
2150.12,73.789
2151.08,73.87
2151.08,73.951
2151.78,74.033
2152.45,74.117
2153.07,74.198
2153.79,74.278
2154.17,74.36
2154.99,74.441
2154.99,74.522
2155.68,74.604
2155.91,74.685
2156.68,74.769
2157.13,74.85
2158.01,74.932
2158.01,75.013
2158.48,75.094
2159.32,75.175
2159.84,75.256
2160.17,75.338
2161.27,75.421
2161.27,75.503
2161.7,75.584
2162.2,75.665
2162.84,75.747
2163.32,75.828
2163.87,75.909
2164.66,75.991
2164.66,76.075
2165.01,76.155
2165.65,76.236
2166.48,76.318
2166.88,76.399
2167.4,76.48
2167.4,76.562
2167.61,76.643
2169.55,76.727
2169.71,76.808
2169.56,76.89
2170.09,76.971
2170.09,77.052
2170.37,77.133
2170.69,77.214
2171.61,77.295
2172.1,77.379
2172.55,77.461
2173.23,77.542
2173.23,77.624
2173.57,77.705
2173.03,77.787
2173.26,77.868
2173.12,77.948
2173.11,78.032
2173.11,78.113
2173.24,78.195
2172.86,78.276
2172.37,78.357
2171.27,78.439
2171.16,78.52
2171.16,78.601
2171.07,78.683
2171.05,78.761
2170.65,78.842
2168.63,78.923
2167.02,79.005
2167.02,79.086
2165.52,79.167
2165.72,79.249
2166.37,79.33
2165.06,79.414
2164.47,79.496
2162.34,79.577
2162.34,79.657
2161.21,79.739
2160.05,79.82
2158.63,79.901
2157.81,79.983
2157.71,80.067
2157.71,80.148
2157.79,80.229
2157.49,80.311
2157.38,80.392
2157.25,80.473
2157.18,80.553
2157.18,80.635
2156.91,80.727
2156.55,80.808
2156.56,80.889
2156.7,80.971
2156.03,81.052
2155.54,81.134
2155.54,81.215
2155.32,81.297
2154.96,81.38
2154.85,81.462
2154.73,81.543
2154.53,81.625
2154.33,81.705
2154.3,81.787
2154.01,81.868
2154.11,81.95
2153.73,82.033
2153.54,82.115
2153.16,82.196
2153.16,82.278
